gene	logFC	AveExpr	t	P.Value	adj.P.Val	B	sig
KRTAP1-1	-0.000701229911241885	2.62253389867868	-0.0674817474086292	0.946462379409002	0.973310350337541	-6.37783450864851	FALSE
GBP1	0.017415187946062	7.8882372789112	0.0673707816534372	0.946550279867011	0.973327313282078	-6.37784192204833	FALSE
EEF1E1	0.0133539563625842	6.3584145262483	0.0672066923459644	0.94668026286466	0.973387543419188	-6.37785286217048	FALSE
RCVRN	-0.00111743099338613	2.30750838563105	-0.0669750255621288	0.946863779704577	0.97347983990627	-6.37786826238842	FALSE
ADD3	-0.0132414492599473	10.9086901852961	-0.0669130682764924	0.94691286019494	0.97347983990627	-6.377872372033	FALSE
RPL36A-HNRNPH2	-0.0100464803588771	10.1769972064379	-0.066775753261514	0.94702163729828	0.973518245702327	-6.37788146662379	FALSE
SOX12	-0.00433245461532783	3.25893820961045	-0.0664339919608156	0.947292375425331	0.973651097501087	-6.37790402091588	FALSE
SLC36A1	0.011750885567797	7.57335453845305	0.0663607185259034	0.947350422347852	0.973651097501087	-6.37790884148028	FALSE
LPCAT4	0.00361900320538133	2.90383376868577	0.0663421140968551	0.947365160748068	0.973651097501087	-6.37791006459489	FALSE
HSD17B14	-0.0229774728722907	7.07124339265909	-0.0662308723445622	0.94745328668078	0.973668256238367	-6.37791737082844	FALSE
MUC5AC	-0.00315751048191615	2.56898482255676	-0.0660212575637088	0.947619345716222	0.973710909292231	-6.37793110477821	FALSE
ZPR1	0.00683794605929045	4.87940792980161	0.0659981417195021	0.947637658474854	0.973710909292231	-6.3779326166624	FALSE
LPAR3	-0.00410391668888099	2.44288255042371	-0.0658187387365704	0.947779785487926	0.973763671252075	-6.37794433245884	FALSE
PTGES3	0.0100404580802476	11.7826541146556	0.0657529786828991	0.94783188248643	0.973763671252075	-6.37794861889117	FALSE
RAB11A	-0.00839065686396623	10.1429706929112	-0.0655938233690815	0.94795797083586	0.973819813133138	-6.37795897536818	FALSE
GDAP2	0.00799851438957377	3.68761098426967	0.0653998121092914	0.94811167508716	0.973904313723668	-6.37797156603506	FALSE
CHMP3	0.0203631335926815	10.1021453089924	0.0650323509149795	0.948402799448419	0.974047921743423	-6.37799531081244	FALSE
RNF103-CHMP3	0.0203631335926815	10.1021453089924	0.0650323509149795	0.948402799448419	0.974047921743423	-6.37799531081244	FALSE
TTR	0.00298055615838777	2.55896397905481	0.0649479782934679	0.948469645402201	0.974047921743423	-6.37800074395822	FALSE
LYZL6	-0.000511305467127965	2.28837018699778	-0.0648625691031818	0.9485373129794	0.974047921743423	-6.37800623667068	FALSE
PRSS1	0.00355547409706203	2.6949402407664	0.064552168068778	0.948783239213617	0.974132467059423	-6.37802613787679	FALSE
LRRC41	-0.00494040858209033	4.85682366691306	-0.0644546519871395	0.948860500827934	0.974132467059423	-6.3780323703676	FALSE
UBXN7	-0.00828823694790515	4.76709842554685	-0.0644522202234579	0.948862427511224	0.974132467059423	-6.37803252566716	FALSE
KIF25-AS1	-0.00124513798462811	2.8069357619286	-0.0643978538642785	0.948905501989217	0.974132467059423	-6.37803599613277	FALSE
PSPH	0.0216502811996895	7.73630778619023	0.0639093322622983	0.949292564641572	0.974456431103943	-6.37806704944153	FALSE
KCNQ1DN	0.00263029495526101	2.9244136805114	0.0637485409945878	0.949419964562321	0.974513820553389	-6.37807721856586	FALSE
SLC22A3	-0.00752527821464843	3.08040682377123	-0.0634865712264055	0.949627534205049	0.974612979671015	-6.37809373179024	FALSE
VSNL1	0.0150313998145704	4.14427321836224	0.0634461400923598	0.94965956980342	0.974612979671015	-6.37809627430438	FALSE
GHSR	-0.000466897861202131	2.3618405150531	-0.0633116760124855	0.949766112983938	0.97464894120937	-6.37810471843664	FALSE
CCDC102B	-0.01347021115058	3.65798412467238	-0.0626912561406374	0.950257717231305	0.975017694568259	-6.37814344783614	FALSE
WASF2	-0.00949486034523606	7.28095568482504	-0.0626628005510373	0.950280265154651	0.975017694568259	-6.37814521501599	FALSE
ZNF574	-0.00855381188231341	5.98125770986795	-0.0625873642101568	0.95034004035169	0.975017694568259	-6.37814989596325	FALSE
PPOX	-0.00818437503274438	6.59857217956776	-0.0624878243510799	0.950418915438064	0.975025230400861	-6.37815606394543	FALSE
ODF2	0.0024772331064451	2.59630678826269	0.0623393022642427	0.950536604824825	0.975072581303973	-6.37816524885904	FALSE
SDS	0.000514808747112294	2.31752194920476	0.0621576980106408	0.950680510138049	0.975146815689047	-6.37817644994534	FALSE
PRPF8	0.0169112237032749	8.37562905934201	0.0619214666467678	0.95086770508362	0.975265439277263	-6.37819097145892	FALSE
SGCE	0.0254772380439441	9.2931037905408	0.0615159716260627	0.951189034789083	0.975521611106011	-6.37821576897842	FALSE
SQSTM1	0.0124559867376828	8.24054639033687	0.0612299508008666	0.95141569350791	0.975674949605349	-6.37823316223556	FALSE
FPGT	0.0150333999471171	5.80200944048537	0.0611466532637436	0.951481703844465	0.975674949605349	-6.37823821241657	FALSE
SLC37A1	-0.0049053653115938	3.38605631945709	-0.0609073105380743	0.951671376350735	0.975796038140279	-6.37825268508724	FALSE
PNMA8A	-0.0161696636995377	8.29912575400826	-0.0607374059732473	0.951806022742007	0.975807509211616	-6.37826292450061	FALSE
DCAF10	-0.0177350982924578	6.13972392498894	-0.0607125275543111	0.951825738572199	0.975807509211616	-6.37826442141492	FALSE
PAQR4	-0.00507133978396945	2.74308159465416	-0.0605249391262935	0.951974400989258	0.975886520259049	-6.3782756887158	FALSE
SEPTIN4	0.0029368519563362	2.9815734649386	0.0604343555254516	0.952046188427487	0.975886719390515	-6.37828111704239	FALSE
ADAM15	0.00112169554395836	2.5744015117798	0.0601998458710652	0.952232039019083	0.97598505460582	-6.37829513253912	FALSE
GPR15	-0.000435377825005023	2.3155076850236	-0.0601326128683465	0.952285322152256	0.97598505460582	-6.3782991406781	FALSE
GART	-0.00720872652408611	3.60711975450762	-0.0599111524068421	0.952460834343065	0.976091544465102	-6.37831231151693	FALSE
GPRC5D	-0.000478350423774643	2.39574816662994	-0.059594021137637	0.952712171843922	0.976249491161698	-6.37833108754306	FALSE
TAP2	0.00619175603628186	2.69928886100086	0.0595359486492147	0.952758196825183	0.976249491161698	-6.37833451498078	FALSE
ASAP3	-0.00956724725369895	4.99601983513378	-0.058703160786854	0.953418235316026	0.97675734186743	-6.37838329860971	FALSE
PLP2	0.0221646909206461	6.50411307199633	0.0586076441482593	0.953493940570128	0.97675734186743	-6.37838884992753	FALSE
ATXN7L1	0.00769767190681892	3.26808402225935	0.0585503798531657	0.953539327718041	0.97675734186743	-6.37839217372906	FALSE
PICALM	0.00890009275818171	3.40876403077763	0.0585247834790517	0.953559615216382	0.97675734186743	-6.37839365837328	FALSE
TRMT61B	-0.0188719192793503	8.79857277733325	-0.0583014160910535	0.953736655882967	0.97675734186743	-6.37840658661045	FALSE
PLIN2	-0.00714987888417973	7.99133071244606	-0.0582854358946713	0.953749321853566	0.97675734186743	-6.37840750963043	FALSE
AQP5	0.00113783027598169	2.33551887125798	0.0582777337375377	0.953755426619873	0.97675734186743	-6.37840795441853	FALSE
LOC102725035	0.0100521943659171	5.73395477453663	0.0581835331895283	0.953830090647331	0.976760421126419	-6.37841338960467	FALSE
SCN3A	0.0103614667659078	2.86499809132219	0.0579842848197932	0.953988017702662	0.976831708652734	-6.37842485688001	FALSE
NGDN	0.00713281111394437	5.19447354067837	0.0577158606210355	0.954200777431339	0.976831708652734	-6.37844024322409	FALSE
CYP27A1	0.0113958909227048	9.65126191145128	0.0576412550982561	0.954259912230814	0.976831708652734	-6.37844450701019	FALSE
CALCB	-0.000946390084956228	2.67475883585399	-0.0576061329059982	0.954287751329277	0.976831708652734	-6.37844651237231	FALSE
HJURP	0.000595715001632691	2.35691860941793	0.0575939612124789	0.954297399059764	0.976831708652734	-6.37844720705098	FALSE
CA8	-0.000473005904150448	2.43864613531449	-0.0574518695438235	0.954410026635029	0.976831708652734	-6.3784553058328	FALSE
DDR2	0.00616026172671935	2.9154856399159	0.057405681063397	0.954446637685537	0.976831708652734	-6.37845793412425	FALSE
GTF3C2	0.00590429175551677	10.005755054648	0.0572619083156913	0.954560599013644	0.976831708652734	-6.37846610178416	FALSE
KLK10	-0.000814600829656342	2.44764595154591	-0.0572045050480325	0.954606099925052	0.976831708652734	-6.37846935711538	FALSE
RNF187	-0.00858722988042082	9.62177023190446	-0.0571915992676849	0.954616329760331	0.976831708652734	-6.37847008855087	FALSE
RASGRP2	-0.00437723825770453	3.18491188225113	-0.057021070975728	0.954751500638113	0.976896690076424	-6.37847973775172	FALSE
NFX1	-0.00482218874949592	3.01894148327633	-0.0567781454522007	0.954944060185579	0.976957411232975	-6.37849343373587	FALSE
TFAP4	-0.00843479030552352	6.02059297684752	-0.0567653677112793	0.954954188780586	0.976957411232975	-6.37849415251815	FALSE
TIGAR	0.0120821751813898	7.04153303321721	0.056551154753434	0.955123991137956	0.976967783767772	-6.3785061784861	FALSE
PLCL2	-0.0106566198293883	3.65225032726699	-0.0565044795146378	0.955160989951315	0.976967783767772	-6.37850879281337	FALSE
OSBPL7	-0.000477140402497245	2.51260293782131	-0.0564813238156563	0.955179345189135	0.976967783767772	-6.37851008898647	FALSE
ATOH1	0.000658288144306241	2.29089350286031	0.0560511953919982	0.955520307140317	0.977243195275335	-6.37853406945353	FALSE
TULP3	-0.00799689084414457	7.00520526376651	-0.0555484183644948	0.955918868115818	0.977577469524099	-6.37856186786822	FALSE
NSUN7	-0.000480499098648224	2.47292493262447	-0.0554496676399178	0.955997151042482	0.977584183485377	-6.37856729834531	FALSE
ZNF587	0.0138900625013711	6.55609619506032	0.0553189102232757	0.956100807392313	0.977603507649845	-6.3785744740611	FALSE
SP3	0.0106475180218695	10.3572733436157	0.0552404779487518	0.956162983989797	0.977603507649845	-6.37857877014599	FALSE
TPX2	0.000425232227371009	2.29720669014647	0.0551544202632613	0.956231205890645	0.977603507649845	-6.37858347689634	FALSE
H3C11	-0.00106329284840845	2.81026575159872	-0.0550054509125833	0.956349301553424	0.977650917164746	-6.37859160712866	FALSE
BTG4	0.000453436449298739	2.41306451581348	0.0547006006433374	0.956590975106679	0.977824640545868	-6.37860817626983	FALSE
PEPD	-0.0166420836384003	11.3490581680922	-0.0544569582558967	0.956784128363805	0.97794874428067	-6.37862135245698	FALSE
LYRM9	0.0108168573355458	7.05254354882959	0.0538038103940168	0.957301939616784	0.978404644141589	-6.37865638455406	FALSE
IFIT5	0.0086898825203221	8.49297350445425	0.0536708063979866	0.957407386575603	0.978406904208029	-6.37866346653066	FALSE
CRYBB1	0.000388370844717656	2.21667134247381	0.0536199489668782	0.957447707081718	0.978406904208029	-6.37866616987085	FALSE
THTPA	-0.00915400160211099	8.22287706897768	-0.0534898901824739	0.957550820074614	0.978438922671443	-6.37867307152387	FALSE
RAB26	0.00145366254352552	2.49281237503617	0.0533251678436452	0.957681416019606	0.978499016697642	-6.37868178856677	FALSE
ARMCX2	0.0198032904798406	7.4262653450099	0.0530936577997969	0.957864964885518	0.978523225472904	-6.37869399454768	FALSE
IL22	0.000417105982437604	2.45283902599258	0.0530331306434405	0.957912953208753	0.978523225472904	-6.37869717698469	FALSE
HOMER3	0.00423033920034133	2.50878399288027	0.0530236503555647	0.957920469570129	0.978523225472904	-6.37869767511679	FALSE
MLXIP	-0.0095883301073858	4.46894015678451	-0.0525944761111982	0.958260740551897	0.978655814022725	-6.37872013238208	FALSE
IPW	-0.00892888589820462	7.7269146370967	-0.052505255916431	0.958331479806509	0.978655814022725	-6.37872477806725	FALSE
TAS2R4	0.000458477905554311	2.34225239454924	0.052462047423424	0.958365738277181	0.978655814022725	-6.37872702509388	FALSE
MYO5C	-0.0190936308644938	7.75928635492691	-0.0524457408830138	0.958378667171176	0.978655814022725	-6.37872787262304	FALSE
RPS20	-0.00954823978371344	11.4815425034108	-0.0524071707575071	0.958409248139488	0.978655814022725	-6.37872987624905	FALSE
RRP7A	0.00403479246060856	3.44799281980409	0.05226182979823	0.958524484712761	0.978700168623194	-6.37873741312377	FALSE
EGLN1	0.0105125665814576	6.73930388784627	0.0521472380590104	0.958615341762873	0.978719625763592	-6.37874334069587	FALSE
STEAP1B	-0.000575031487466848	2.40907285065503	-0.0518474402751945	0.95885304687291	0.978866625073152	-6.37875878701626	FALSE
PHF20L1	-0.005719502751663	3.11994209909101	-0.0517845083802168	0.958902945095869	0.978866625073152	-6.37876201811437	FALSE
SPN	0.00390899217891771	2.60692577100568	0.0516714521070706	0.958992586975035	0.978884825000501	-6.37876781288075	FALSE
G3BP1	-0.00873045326554234	5.61375955359873	-0.0515619461198435	0.959079414355353	0.978900149537837	-6.37877341360176	FALSE
KDM7A	-0.0115961846213137	5.87648836347047	-0.0514383817037872	0.959177389274731	0.978926848847249	-6.37877971907932	FALSE
H2AP	-0.000375566426175311	2.27904111881386	-0.0512838592387815	0.959299911898246	0.978978595424496	-6.37878758305558	FALSE
STK38L	-0.0136849080615207	8.10253028764442	-0.0510679425735348	0.959471116340213	0.979080010992172	-6.37879853189042	FALSE
MIF	0.0210800872382357	10.5164193685947	0.0507336676877233	0.959736173066283	0.979167543138806	-6.37881539139819	FALSE
NBPF12	0.00591182977110094	10.7348434962102	0.0506879844811287	0.959772397027187	0.979167543138806	-6.37881768688036	FALSE
NBPF9	0.00591182977110094	10.7348434962102	0.0506879844811287	0.959772397027187	0.979167543138806	-6.37881768688036	FALSE
KPNB1	0.00665183301896732	9.20811206213177	0.0503408677670208	0.96004764192771	0.97932060790791	-6.37883506119902	FALSE
TPMT	0.00877492398541158	7.95563001862912	0.0503175647693235	0.960066120128633	0.97932060790791	-6.37883622331362	FALSE
AOC2	-0.000469590349411853	2.37025674496091	-0.0501797921101902	0.960175367935332	0.979358757881361	-6.37884308300778	FALSE
SERPINI1	-0.0192483697114554	9.82905826067544	-0.0498699715323553	0.960421045168544	0.979536046890566	-6.37885844026277	FALSE
ZCCHC10	-0.00820062462777216	8.83233488805761	-0.0497298346591482	0.960532170239092	0.979566787070122	-6.37886535536146	FALSE
RPRD2	-0.0105524015729479	7.71855454916446	-0.0496081026195515	0.960628701373239	0.979566787070122	-6.37887134647591	FALSE
TCF25	0.0101892377980288	7.52265085205146	0.049560089549327	0.960666774965401	0.979566787070122	-6.37887370543022	FALSE
FAM3A	-0.010560450641826	6.95404451962712	-0.0494587195012608	0.960747160085764	0.979575476036282	-6.37887867839141	FALSE
RAPGEF2	-0.00875509830333066	4.71899288888244	-0.0492346780191273	0.960924823503066	0.97962222120416	-6.37888963318998	FALSE
PRND	0.00101216321990849	2.54740739488376	0.0492186917867702	0.960937500556343	0.97962222120416	-6.37889041295666	FALSE
STRADA	-0.00638139170825092	6.71067974151625	-0.0490451605004929	0.961075111205428	0.97962222120416	-6.37889886106777	FALSE
DCC	-0.000357203130649353	2.3574594359507	-0.0489620697904742	0.961141002723862	0.97962222120416	-6.37890289565158	FALSE
CST2	0.00301543739770471	2.81631297409685	0.0489477695749823	0.961152342923075	0.97962222120416	-6.3789035893283	FALSE
SARM1	0.00422290884898846	5.59210088959123	0.048556253070586	0.961462822160418	0.979839895401064	-6.37892250235252	FALSE
PIK3C2A	0.00991934532276595	10.610899993926	0.0484971663311519	0.961509679472132	0.979839895401064	-6.37892534347155	FALSE
HNRNPUL1	0.0042940603728594	6.2649473848802	0.0478716467450865	0.962005741036571	0.980095294177095	-6.37895520872986	FALSE
EFHD2	0.00587023381599128	7.56698071123351	0.0478374096965539	0.962032892797792	0.980095294177095	-6.37895683217825	FALSE
SNRK	0.00538857020905326	6.41227432561024	0.0478007401607872	0.962061973698266	0.980095294177095	-6.37895856968195	FALSE
PTGER4P2-CDK2AP2P2	-0.00036139023596693	2.27977981977891	-0.0476971931140008	0.96214409231753	0.980095294177095	-6.3789634688339	FALSE
CMKLR1	0.00376498936944225	2.60323551006632	0.0474575326597345	0.96233415809239	0.980095294177095	-6.37897476721197	FALSE
PBXIP1	-0.00702662294559087	5.40944959053113	-0.0474525970762841	0.962338072342891	0.980095294177095	-6.37897499929347	FALSE
NDC80	-0.00939120646254432	3.47832345069929	-0.0473923126493069	0.962385882034096	0.980095294177095	-6.37897783204614	FALSE
ADORA2B	0.000344392202958677	2.21445624511888	0.0473861142662141	0.962390797785521	0.980095294177095	-6.37897812310272	FALSE
COL9A1	-0.000379972961611852	2.45490914677836	-0.0473651576757259	0.962407417838781	0.980095294177095	-6.37897910687642	FALSE
ACADM	-0.00996441730254993	12.268865327199	-0.0472022192002827	0.962536640106797	0.980109023472593	-6.37898674091936	FALSE
ATAT1	0.0019495940658989	2.43551342455419	0.0471366227656662	0.962588663219688	0.980109023472593	-6.37898980683695	FALSE
HOXA9	-0.00549243640878672	11.5420904072245	-0.0469855061838868	0.962708511134514	0.980109023472593	-6.37899685366468	FALSE
HOXA10-HOXA9	-0.00549243640878672	11.5420904072245	-0.0469855061838868	0.962708511134514	0.980109023472593	-6.37899685366468	FALSE
OLFML2B	0.00679739516463807	2.94670601562058	0.0459056714833985	0.963564934211509	0.980827924760442	-6.3790465497342	FALSE
MED20	-0.00304667785116664	5.0900092916137	-0.0457741661286913	0.963669234837519	0.980827924760442	-6.37905252294798	FALSE
ABCC6P1	-0.0155068117975699	11.2887596771504	-0.0454841804705405	0.963899232945895	0.980827924760442	-6.37906563407636	FALSE
ABCC6P2	-0.0155068117975699	11.2887596771504	-0.0454841804705405	0.963899232945895	0.980827924760442	-6.37906563407636	FALSE
RNF170	0.00784286819231106	5.04402914078018	0.0453933287389761	0.963971291375715	0.980827924760442	-6.37906972461719	FALSE
MED23	0.0103867741540542	7.17199852371619	0.0453358866932738	0.964016851297971	0.980827924760442	-6.37907230668842	FALSE
RABL2B	0.00510368117858739	4.59846197049072	0.0453325915899115	0.964019464799318	0.980827924760442	-6.37907245470711	FALSE
RABL2A	0.00510368117858739	4.59846197049072	0.0453325915899115	0.964019464799318	0.980827924760442	-6.37907245470711	FALSE
SMR3B	0.00315037361418602	2.66046345200453	0.0448747783853774	0.964382581825733	0.980827924760442	-6.3790929154646	FALSE
OPN1MW	-0.000541553631982605	2.36786325331734	-0.0448463405050903	0.964405137736443	0.980827924760442	-6.37909417957053	FALSE
OPN1LW	-0.000541553631982605	2.36786325331734	-0.0448463405050903	0.964405137736443	0.980827924760442	-6.37909417957053	FALSE
OPN1MW2	-0.000541553631982605	2.36786325331734	-0.0448463405050903	0.964405137736443	0.980827924760442	-6.37909417957053	FALSE
OPN1MW3	-0.000541553631982605	2.36786325331734	-0.0448463405050903	0.964405137736443	0.980827924760442	-6.37909417957053	FALSE
TNXB	0.00111378164593523	2.75506823481113	0.0447626808889497	0.964471493725242	0.980827924760442	-6.37909789371857	FALSE
RGS13	-0.00226021805109999	2.7583563252333	-0.044734325204286	0.96449398455645	0.980827924760442	-6.37909915102257	FALSE
SPRR3	0.000392777016086754	2.50267465378864	0.0444140712211753	0.964748001890268	0.981013055857235	-6.37911329592201	FALSE
GDE1	0.00456882125118874	2.96978635014505	0.0442340065772946	0.964890826216782	0.981085100116437	-6.37912120434252	FALSE
RAP1B	0.00489939572758225	11.931217670897	0.0437013209305943	0.965313350520716	0.981441506746318	-6.37914441175061	FALSE
CDR2	-0.0116505152088671	9.26717348087191	-0.0433280653596938	0.965609421455341	0.981669303688675	-6.37916050578134	FALSE
ANXA2P1	-0.00182349464598497	2.95040720297385	-0.0428413136876261	0.965995526229025	0.981988591097609	-6.3791812861548	FALSE
LGSN	0.0135779708774737	3.59536208690366	0.0418979508772236	0.966743850768547	0.982506554122951	-6.37922089178325	FALSE
ZBTB24	0.00972764434550299	7.40433314789025	0.0418825918631081	0.966756034590233	0.982506554122951	-6.37922152931282	FALSE
BBS9	0.00489480770113548	3.95799367318986	0.0418494745413324	0.966782305544722	0.982506554122951	-6.37922290316769	FALSE
EXOG	0.0032107358417286	3.27334076547733	0.0418355281185179	0.966793368824822	0.982506554122951	-6.37922348140262	FALSE
ALDH3A1	0.00366076766200463	2.82739636534379	0.0416503475431497	0.966940267659778	0.982582584499063	-6.37923114093695	FALSE
SLC16A3	-0.0090443499884163	4.62287173995758	-0.0414637229818499	0.967088313139193	0.982659768647062	-6.37923882582277	FALSE
GRK4	0.00220325437283009	2.72812447215244	0.0403551137907947	0.967967774225891	0.983480078300024	-6.37928376512325	FALSE
SEC14L3	0.000340703842802714	2.38562549619061	0.0399853103589567	0.968261148737916	0.983704831068535	-6.37929848486252	FALSE
TENT5C	0.00757321581668702	4.15134221707325	0.039767262146834	0.968434134031859	0.983807250036389	-6.37930710060079	FALSE
DDX50	0.00896901046134602	8.78677803775046	0.039673780315872	0.968508296915785	0.98380927008414	-6.37931077992044	FALSE
RPL38	0.00933986047759916	12.1009468510509	0.0394924605925475	0.968652145919827	0.983838679460541	-6.37931789173693	FALSE
FOXJ3	0.00293148745440419	6.50091613464105	0.0393665394691905	0.968752045367884	0.983838679460541	-6.37932281151409	FALSE
NOTCH3	-0.0012604109748322	2.6782615079096	-0.0393450582788567	0.968769087507873	0.983838679460541	-6.37932364922217	FALSE
ADAMTSL4	-0.00083104795493183	2.72990306119199	-0.0392733781982934	0.9688259551316	0.983838679460541	-6.37932644124231	FALSE
PLPPR2	-0.00284256045974285	3.53955392073647	-0.0391060968555661	0.968958668960275	0.983900150223295	-6.37933293723607	FALSE
LTB4R	-0.000970523447428651	2.95927953557276	-0.0388559384597254	0.96915713553189	0.984028373514726	-6.37934259983908	FALSE
PALM	0.00704688101088191	6.78303212403496	0.038508311038332	0.969432933745982	0.984159263425365	-6.37935592432409	FALSE
DPM1	-0.00771633978972908	11.0870913433821	-0.0384847808662347	0.969451602085879	0.984159263425365	-6.37935682190391	FALSE
SS18L1	-0.0108590242055078	7.92832432735904	-0.0383685860881367	0.969543788812968	0.984159263425365	-6.37936124621616	FALSE
ZNF26	-0.00833799886701581	6.93287056929268	-0.0383294387432764	0.969574847666292	0.984159263425365	-6.37936273380465	FALSE
WIF1	-0.0125061013930994	4.68966846221359	-0.0377460448238583	0.970037708317897	0.984555770817666	-6.37938472268628	FALSE
PKP4	0.00881010554850548	4.043745205336	0.0374613396800028	0.970263595169265	0.984648595219229	-6.37939533115277	FALSE
MTTP	-0.0167101141139216	6.35011862890817	-0.0374486845295969	0.970273635902332	0.984648595219229	-6.37939580083503	FALSE
METAP1	-0.00620051312363401	8.91074983771612	-0.0371871852746647	0.970481113320131	0.984768010004396	-6.37940547058071	FALSE
ELAC1	-0.00508784083180336	2.89612948101649	-0.0371182640212011	0.970535796816011	0.984768010004396	-6.37940800787555	FALSE
APOC4	0.00848980098572216	3.20293368140275	0.0368167761490889	0.970775004974604	0.984937409215395	-6.37941905164637	FALSE
BTN1A1	-0.000275008324150505	2.22489448625433	-0.0367026681653531	0.970865541863395	0.984955954237864	-6.37942320802983	FALSE
SLC27A3	0.00813146218371141	3.56101186068684	0.0365863106837248	0.970957863973178	0.984976307495601	-6.37942743306587	FALSE
TREM2	-0.000283565024720822	2.40636233099252	-0.0362468987209388	0.971227167621637	0.985176181117022	-6.37943968075552	FALSE
LZTR1	0.00526671086108266	6.66302947623826	0.0361217644997554	0.971326455200918	0.985203579942237	-6.37944416742806	FALSE
CD37	-0.000261235924496006	2.29800596049982	-0.0355949979379257	0.971744422418978	0.985500522169936	-6.37946288445253	FALSE
MYBL1	0.00798976462109335	3.60867623119962	0.0355433241931072	0.971785423804883	0.985500522169936	-6.37946470571135	FALSE
TMLHE	-0.00215441810436179	2.52868958673377	-0.0354794445555859	0.971836110263977	0.985500522169936	-6.37946695351407	FALSE
FAT2	0.000451235610944512	2.54085324281387	0.0353387861434626	0.971947718649467	0.985540381827783	-6.37947188876225	FALSE
BLVRA	-0.00492174898515163	7.59853325429557	-0.0352091102043546	0.972050613261152	0.985571400577415	-6.37947642130354	FALSE
FBP1	0.0149656394532247	11.2053568915346	0.0349351159862663	0.972268022387828	0.985657172007781	-6.37948594338186	FALSE
ETS1	-0.000272047448838464	2.31238206062214	-0.0349202378633958	0.972279827952213	0.985657172007781	-6.37948645830968	FALSE
MYOG	0.00386026889299806	2.76644897506501	0.0345818173964716	0.972548361133254	0.985732747981641	-6.37949811171593	FALSE
RLF	0.00496414027362757	7.17757151461463	0.0345640506973369	0.972562458916201	0.985732747981641	-6.37949872037165	FALSE
POLR1G	-0.00866161820249012	5.65902781558792	-0.0345528775617503	0.972571324745439	0.985732747981641	-6.37949910298334	FALSE
NFATC3	0.00822142353579736	4.98716091471512	0.0344285256515883	0.972669997622138	0.985759460043671	-6.37950335292789	FALSE
ABCA6	-0.00181377350725498	2.78133041341625	-0.0341774391345103	0.972869235349722	0.985888078734076	-6.37951188754729	FALSE
OR12D3	-0.0002539706047755	2.35442246020407	-0.0339445044700963	0.973054071099635	0.985984920450168	-6.37951974931467	FALSE
TNFAIP8L1	0.0145009919223948	9.25503970064591	0.0338746944401132	0.973109466276584	0.985984920450168	-6.37952209499921	FALSE
RPL9	-0.00250786943294834	14.6574489325794	-0.0337601218486856	0.97320038142413	0.985988508952489	-6.37952593428314	FALSE
COMMD8	0.00570714717605725	11.1312787881347	0.0336879180312787	0.973257676469499	0.985988508952489	-6.37952834712428	FALSE
KCNMA1	-0.000914554421515223	2.59465204389969	-0.0335369997956022	0.973377433299253	0.986014440758231	-6.37953337368926	FALSE
CHORDC1	0.00646040148046367	8.46496824810827	0.0334733438818333	0.973427945806142	0.986014440758231	-6.37953548708081	FALSE
SERTAD3	-0.00811788227590071	6.5851454746284	-0.0333475023616538	0.973527804418193	0.986042316987992	-6.37953965323508	FALSE
PCDHB1	0.000242271488638757	2.30465265144475	0.0328113042532125	0.973953296727846	0.986382653467843	-6.37955722893193	FALSE
CNOT2	0.00878055997567095	9.07288766901597	0.0327416784520607	0.974008547845145	0.986382653467843	-6.37955949025415	FALSE
PSMD1	-0.0066154831800862	8.22594083405142	-0.0325615416697191	0.974151494852905	0.986391196427727	-6.3795653184865	FALSE
CFL1	0.00353634425453997	13.9941822418223	0.0324720175432741	0.974222536775436	0.986391196427727	-6.37956820303305	FALSE
HBQ1	-0.000250520867313586	2.28938221450006	-0.0323521049542354	0.974317693809921	0.986391196427727	-6.3795720542805	FALSE
NDUFC2	-0.00368771906723175	11.3702845303463	-0.0322979322104728	0.97436068289471	0.986391196427727	-6.37957378948097	FALSE
CACYBP	-0.00439458200998999	8.93770921054847	-0.0322750985189966	0.974378802721689	0.986391196427727	-6.37957451999299	FALSE
UBN1	0.00431953342495994	6.6245468907294	0.0319526269163988	0.97463470364541	0.986576982429124	-6.37958478157176	FALSE
ZNF623	0.00510471357248843	5.73530006209847	0.0317820314126466	0.974770082692229	0.986640751256982	-6.37959016852922	FALSE
PSMD11	0.0073385314243728	6.79420652697377	0.0316676985620185	0.97486081394538	0.986659322459866	-6.37959376272055	FALSE
PRPF38B	0.00604859755594855	6.70624701102138	0.0311825340305613	0.975245830238294	0.986882243188932	-6.37960887035546	FALSE
BTD	0.00832066894147232	7.38600119814617	0.0311217882778272	0.975294037200888	0.986882243188932	-6.37961074550018	FALSE
OSTM1	-0.00539533943692305	8.51598168547459	-0.0311164564025427	0.975298268505473	0.986882243188932	-6.3796109099139	FALSE
H1-0	0.00630502656402499	7.99315071324025	0.0309020532065336	0.975468416592775	0.986981145084331	-6.37961749791035	FALSE
TIMM8A	0.00525039609861189	5.19031590778858	0.0306028267595133	0.975705881426214	0.98708358005012	-6.37962661613874	FALSE
NBEA	0.00916529947896727	6.95413166884955	0.0305597074907509	0.975740100877465	0.98708358005012	-6.37962792278451	FALSE
PSPHP1	-0.017840731953938	7.24039605622549	-0.0305007362427043	0.975786900533737	0.98708358005012	-6.37962970681105	FALSE
USP32P2	-0.00593311466538271	6.93310426707086	-0.0303691789613436	0.975891304865977	0.987084655056225	-6.37963367432692	FALSE
